id,closing_date,label,amount,bank_amount,bank_status,bank_matched_at
72ee716f-fd21-42f6-b628-f0fff0bc99f1,2026-09-02,POS BCC,0,,in_attesa,
a918ac37-1db2-45ad-985d-71f8ee19fd23,2026-09-02,POS BCC,0,,in_attesa,
d685d206-e7c4-41b5-8a02-3a378ceb1a16,2026-09-02,POS BCC,0,,in_attesa,
69a87af8-70b4-427b-bb39-225481614ef3,2026-09-02,POS BCC,0,,in_attesa,
15bc133e-2961-4077-a5aa-13de4376e72b,2026-09-02,POS BCC Amex,0,,in_attesa,
03065b19-3cca-41dc-8bd4-9044e7c8eec4,2026-09-02,POS BCC Amex,0,,in_attesa,
801c102d-a53a-466c-a705-d97201cbde2d,2026-09-02,POS BCC Amex,0,,in_attesa,
c938d748-d240-4caa-ad49-a54a2e08326a,2026-09-02,POS BCC Amex,0,,in_attesa,
c91ebaa5-1e4a-4d85-b4a3-af5f96c1488e,2026-09-02,POS BCC Amex,0,,in_attesa,
e06bfb31-92be-47ea-a339-2dadabf33d74,2026-09-02,POS BCC Amex,0,,in_attesa,
3b88f0e8-4a59-4e77-b409-1f1135314cd2,2026-09-02,POS BCC Amex,0,,in_attesa,
b7879556-6d36-456c-8c58-6132b749e1fb,2026-09-02,POS MPS,994.13,994.13,accreditato,2026-09-07T14:12:45.984948+00:00
8fd429ca-7f2e-4d26-a49f-47986fb92e71,2026-09-02,POS MPS,495.52,490.69,accreditato,2026-09-07T14:12:45.984948+00:00
f744dd03-aa82-4671-b3ae-1f67f165a7be,2026-09-02,POS MPS,437.09,434.09,accreditato,2026-09-07T14:12:45.984948+00:00
84ad0843-a4f3-4761-a2a3-ba645d91137d,2026-09-02,POS MPS,716.41,711.76,accreditato,2026-09-07T14:12:45.984948+00:00
efcc0ff2-9c32-476d-a550-045eaae9d124,2026-09-02,POS MPS,1005.18,1012.26,accreditato,2026-09-07T14:12:45.984948+00:00
680d7e18-2591-47a8-b12c-afd9e8946d0e,2026-09-02,POS MPS,949.1,942.39,accreditato,2026-09-07T14:12:45.984948+00:00
30f0c1f8-d531-4df9-bf82-1f754d4fed4f,2026-09-02,POS MPS,961.55,954.45,accreditato,2026-09-07T14:12:45.984948+00:00
bc8a6de1-e0df-479c-bb93-8422529604bd,2026-09-02,POS MPS Amex,0,,in_attesa,
84fd1e3d-f8f2-4c37-9324-891376a839a9,2026-09-02,POS MPS Amex,0,,in_attesa,
22591840-8fd2-40c4-a1d2-491c2d397794,2026-09-02,POS MPS Amex,0,,in_attesa,
3e606c45-83b6-4d8c-ad7c-011aeb4ce232,2026-09-02,POS MPS Amex,0,,in_attesa,
15836300-d8db-4e14-be74-8dae7dc3f56d,2026-09-02,POS MPS Amex,0,,in_attesa,
3831dc51-f1aa-448a-b9a0-78d219257e18,2026-09-02,POS MPS Amex,0,,in_attesa,
37c239d1-b393-4093-b4e7-202f6300377f,2026-09-02,POS MPS Amex,18,1012.26,accreditato,2026-09-07T14:12:45.984948+00:00
5f6d7095-ca61-468f-a3fd-fdc735b1a827,2026-09-03,Bonifico,0,,in_attesa,
94936660-351f-461d-ba27-639ee51ec4a2,2026-09-03,Bonifico,0,,in_attesa,
434ea151-652d-4749-9a96-9743794c6629,2026-09-03,Bonifico,0,,in_attesa,
46b70301-1d47-43e6-926a-4857f937f2ec,2026-09-03,Bonifico,0,,in_attesa,
5dde915a-ff0f-4c40-a948-113ec1332637,2026-09-03,Bonifico,0,,in_attesa,
feaf4706-637a-4bc4-9437-7077651a3592,2026-09-03,Bonifico,0,,in_attesa,
ee547445-91a6-4d18-b544-02c8c13fc982,2026-09-03,Bonifico,0,,in_attesa,
dc5b63d6-4cd2-42ec-b947-344324ddeba1,2026-09-03,Contanti,315.8,,in_attesa,
caf7f31d-af7f-45ae-874e-f13bc69a1b57,2026-09-03,Contanti,162.2,,in_attesa,
0bb526cf-cda5-4201-9f57-103be9ab22d5,2026-09-03,Contanti,113.1,,in_attesa,
8cdfda26-11a8-4af4-ae5b-9f823308a26d,2026-09-03,Contanti,289.8,,in_attesa,
b5452311-bba9-408f-aac9-91b0f0f331a3,2026-09-03,Contanti,59.6,,in_attesa,
eab44bcd-91c9-4167-b2cf-57c0408c5874,2026-09-03,Contanti,339.05,,in_attesa,
1a16052d-ba40-41d2-bf27-fa6d29fcb150,2026-09-03,Contanti,151,,in_attesa,
b74363f6-18bb-473f-b626-3acb65333397,2026-09-03,Fatture,0,,in_attesa,
3399db4b-d309-4a83-b949-c19db35bb41e,2026-09-03,Fatture,0,,in_attesa,
d2e8b556-db38-4806-9594-cc6e74e6b436,2026-09-03,Fatture,0,,in_attesa,
aa17b493-22c6-4df2-902d-487b127617e5,2026-09-03,Fatture,0,,in_attesa,
816348d8-1903-4644-9cd6-b495fc1fbdbd,2026-09-03,Fatture,0,,in_attesa,
0b8ba865-809e-4964-ba9d-c0cd08a037c1,2026-09-03,Fatture,0,,in_attesa,
3616eba0-4c54-4324-8d93-5abbf3302b6f,2026-09-03,Fatture,0,,in_attesa,
7e64d8d9-8fa9-469c-a332-0dcf037cfc32,2026-09-03,Pay by link,0,,in_attesa,
27541503-2f1e-460c-85b5-c42d83df2e49,2026-09-03,Pay by link,0,,in_attesa,
554f5414-159b-4e83-a116-d366da4a0712,2026-09-03,Pay by link,0,,in_attesa,
4b99ac64-d51d-4959-bdcc-73a57abd1dd8,2026-09-03,Pay by link,0,,in_attesa,
b8e13f9f-a8c5-49da-b4f7-5c3b5425eed3,2026-09-03,Pay by link,0,,in_attesa,
e23ab9ab-6936-4482-b5e0-a3df5fde5bba,2026-09-03,Pay by link,0,,in_attesa,
d5e798f8-e5ed-4573-a293-a14fb9647e7d,2026-09-03,Pay by link,0,,in_attesa,
30c3dbe5-e9c8-42ae-9271-1672da52c95f,2026-09-03,POS BCC,0,,in_attesa,
e8e4ab33-052e-47f5-a9ed-738fd68e2ff4,2026-09-03,POS BCC,0,,in_attesa,
22420e13-c26a-4a86-91c4-92ae6670298d,2026-09-03,POS BCC,0,,in_attesa,
d18e10b4-2af7-4473-84fa-67816d0fd8da,2026-09-03,POS BCC,0,,in_attesa,
8f83fa22-ec30-42ef-91e5-d8f7336b666d,2026-09-03,POS BCC,0,,in_attesa,
c0db1058-914f-4327-afce-cabf57e316a5,2026-09-03,POS BCC,0,,in_attesa,
1195b05e-b082-4118-985f-bf833fa2bdc3,2026-09-03,POS BCC,0,,in_attesa,
86141bd6-9057-470a-a0c5-964d9181add4,2026-09-03,POS BCC Amex,0,,in_attesa,
94b11dfa-9dce-434d-96b8-1e052c7f7593,2026-09-03,POS BCC Amex,0,,in_attesa,
93b1718c-d342-413a-b828-53f0b74f8cb2,2026-09-03,POS BCC Amex,0,,in_attesa,
af8f3eb1-9171-496d-860d-9081d0454819,2026-09-03,POS BCC Amex,0,,in_attesa,
96d55640-7bfa-422f-a52b-2538f966c6bd,2026-09-03,POS BCC Amex,0,,in_attesa,
d672e0e4-0cd2-40ed-b751-4db2e917093f,2026-09-03,POS BCC Amex,0,,in_attesa,
4fa6b051-1f0f-445e-bf35-5ef3eb3ac101,2026-09-03,POS BCC Amex,0,,in_attesa,
6b111f58-3d47-4d5e-a22f-89acc919f09b,2026-09-03,POS MPS,1137.31,1137.31,accreditato,2026-09-07T14:12:45.984948+00:00
612873f1-4709-46c6-9b35-431ce75cb7b8,2026-09-03,POS MPS,776.05,879.91,differenza,2026-09-07T14:12:45.984948+00:00
33e4885e-a3ea-4052-89c6-5e838a7c9113,2026-09-03,POS MPS,1009.4,1063.03,differenza,2026-09-07T14:12:45.984948+00:00
310b4153-b79c-4fbc-9387-669feefe708f,2026-09-03,POS MPS,1557.76,1542.49,accreditato,2026-09-07T14:12:45.984948+00:00
0fa26236-4ab6-46bc-9cfd-db501a7b0ae8,2026-09-03,POS MPS,939.06,932.47,accreditato,2026-09-07T14:12:45.984948+00:00
8d078c6b-2975-4347-8e14-554d4798fe4f,2026-09-03,POS MPS,930.95,941.97,accreditato,2026-09-07T14:12:45.984948+00:00
3f8f9281-1272-4697-82d8-5c073d5cc4c6,2026-09-03,POS MPS,1042.55,1035.54,accreditato,2026-09-07T14:12:45.984948+00:00
83180893-0408-4e2e-bb75-5c60e8282701,2026-09-03,POS MPS Amex,18.87,941.97,accreditato,2026-09-07T14:12:45.984948+00:00
1590e2e1-8e60-43ca-b3c9-4c3cb4ae6763,2026-09-03,POS MPS Amex,0,,in_attesa,
bdbc439b-87e0-4422-875d-f9cee25b7b38,2026-09-03,POS MPS Amex,109.5,879.91,accreditato,2026-09-07T14:12:45.984948+00:00
ef3f52d3-4293-452f-81bb-a2c29ad345b5,2026-09-03,POS MPS Amex,0,,in_attesa,
dc67f783-4995-4943-bf6c-ae44159889ed,2026-09-03,POS MPS Amex,0,,in_attesa,
cba7e707-001e-4eb0-9178-c6544b3bc383,2026-09-03,POS MPS Amex,60.79,1063.03,accreditato,2026-09-07T14:12:45.984948+00:00
7ff629ca-9998-4818-98c6-add6ee572163,2026-09-03,POS MPS Amex,0,,in_attesa,
86cd8c9b-2f03-46e3-b42d-2875fc70b627,2026-09-04,Bonifico,0,,in_attesa,
b523ec25-bdf1-4f8c-b58b-73bdf7d866d9,2026-09-04,Bonifico,0,,in_attesa,
9a66ef5f-5c9e-477e-b1e5-dc794e618a5a,2026-09-04,Bonifico,0,,in_attesa,
aa2d8424-fb8d-47fe-b7a0-bd6cf268ac5f,2026-09-04,Bonifico,0,,in_attesa,
d63e99ac-78da-4f23-909d-d5de6f7c1011,2026-09-04,Bonifico,0,,in_attesa,
93a0d1b3-5be5-48e0-9cd1-af44621385f0,2026-09-04,Bonifico,0,,in_attesa,
dcdc5d64-d195-4a6f-9c88-a20e8bce5b49,2026-09-04,Bonifico,0,,in_attesa,
4c59cf15-8379-4a65-9d69-c053514a7f92,2026-09-04,Contanti,44.9,,in_attesa,
62c1ee2f-ea8d-4ae5-8503-60f40af16e0e,2026-09-04,Contanti,186.9,,in_attesa,
409a1663-7805-426c-b4c6-a2efb75e8401,2026-09-04,Contanti,337.7,,in_attesa,
05f3285b-715f-41fe-922c-a5c0053666be,2026-09-04,Contanti,266,,in_attesa,
2d1b30a7-b945-4f33-90b9-d1b7acbe7303,2026-09-04,Contanti,377.2,,in_attesa,
21c5d37f-2a7b-4344-8970-119cf701f60f,2026-09-04,Contanti,194.95,,in_attesa,
c5b3cd0e-547a-4f5d-8d4e-ae54cea3ae55,2026-09-04,Contanti,324.9,,in_attesa,
53534ab9-d92f-4d0c-82b2-6aeea1cedac2,2026-09-04,Fatture,0,,in_attesa,
49910b92-8afe-4cc2-9a3c-a135d3b3eda0,2026-09-04,Fatture,0,,in_attesa,
f811c631-5aef-4a56-835f-f0aa4efb11df,2026-09-04,Fatture,0,,in_attesa,
022b6d23-e62e-4327-850c-77b9c8d8f3e3,2026-09-04,Fatture,0,,in_attesa,
fc157319-070d-4640-b461-59a9e9ebd057,2026-09-04,Fatture,0,,in_attesa,
b4074fa3-ecd1-4134-9c08-771415a8c805,2026-09-04,Fatture,0,,in_attesa,
5222bcbe-818e-4160-8a48-06d52e15f117,2026-09-04,Fatture,0,,in_attesa,
7c6657ff-559f-493b-8e82-516b759a019c,2026-09-04,Pay by link,0,,in_attesa,
f7be42de-2dcf-47ac-a3a3-4a25ee4d2974,2026-09-04,Pay by link,0,,in_attesa,
62d5fc38-09dc-4a0c-b655-261886726f3e,2026-09-04,Pay by link,0,,in_attesa,
85fa9c5e-c533-43cb-9711-ef19c7ae1f47,2026-09-04,Pay by link,0,,in_attesa,
df60d1e9-b47a-4ebe-a5b4-130c183e1cdc,2026-09-04,Pay by link,0,,in_attesa,
b68d6a24-8750-4304-87b0-2f4b3d51cd89,2026-09-04,Pay by link,0,,in_attesa,
807725bd-0277-4bf9-a5be-7ad575b3663b,2026-09-04,Pay by link,0,,in_attesa,
f7090fb0-5018-40eb-9126-2a7eb8c0085a,2026-09-04,POS BCC,0,,in_attesa,
8e117b5a-341f-45d1-a150-062804a53a58,2026-09-04,POS BCC,0,,in_attesa,
655692ca-4522-44af-b01b-55a1ba49415b,2026-09-04,POS BCC,0,,in_attesa,
8c845fb1-4858-4bf9-8279-14488d97cbb4,2026-09-04,POS BCC,0,,in_attesa,
be881f92-4c72-4ebe-99c2-d9c2166e8376,2026-09-04,POS BCC,0,,in_attesa,
e7d9a333-f8fd-4323-b840-1d096ffd0031,2026-09-04,POS BCC,0,,in_attesa,
ab7b67b2-f86b-452e-b141-81065fe9c4c7,2026-09-04,POS BCC,0,,in_attesa,
3f056177-a2b6-4ed4-8bd9-0286cdb240f1,2026-09-04,POS BCC Amex,0,,in_attesa,
16e3e29f-fd19-44cc-8e63-bc3480172a9d,2026-09-04,POS BCC Amex,0,,in_attesa,
4c3754ce-4658-4b38-82e6-9d9d384c96b2,2026-09-04,POS BCC Amex,0,,in_attesa,
97e8b33f-b000-4f3c-b44b-cecd94f35f62,2026-09-04,POS BCC Amex,0,,in_attesa,
475e7d0f-d486-4276-b705-a1bb6d6b9c62,2026-09-04,POS BCC Amex,0,,in_attesa,
9db7fb7b-1e6b-47fd-98d9-a3f905431566,2026-09-04,POS BCC Amex,0,,in_attesa,
3473aede-3b7a-4077-b12b-9be9bc0ce64d,2026-09-04,POS BCC Amex,0,,in_attesa,
ad98fef7-d245-4655-bf54-32222c2e9e35,2026-09-04,POS MPS,716.58,96.23,differenza,2026-09-07T14:12:45.984948+00:00
540d9c1f-6d4b-42f3-81ec-66612370ee91,2026-09-04,POS MPS,985.55,975.96,accreditato,2026-09-07T14:12:45.984948+00:00
5abc75d5-7f8e-4f4c-b949-e87538e93368,2026-09-04,POS MPS,701.1,415.18,differenza,2026-09-07T14:12:45.984948+00:00
7607b9b7-40dc-47a1-9264-ad0868a4a870,2026-09-04,POS MPS,676.8,676.8,accreditato,2026-09-07T14:12:45.984948+00:00
b0182e2d-3dcb-4bea-9790-7d09a6a2ee8b,2026-09-04,POS MPS,418.01,413.15,accreditato,2026-09-07T14:12:45.984948+00:00
99b24846-6375-4d79-bfae-6e36b4f35186,2026-09-04,POS MPS,744.05,738.19,accreditato,2026-09-07T14:12:45.984948+00:00
eb80ce48-8bb3-433e-a8cf-bbff9e8f84fe,2026-09-04,POS MPS,657.6,101.4,differenza,2026-09-07T14:12:45.984948+00:00
0fa8fdc8-eac4-428f-8c5d-4c24cbca3e53,2026-09-04,POS MPS Amex,0,,in_attesa,
3bf0a238-f628-48e6-8038-c402c2f25b3c,2026-09-04,POS MPS Amex,0,615.19,differenza,2026-09-07T18:18:02.988712+00:00
44ed6775-08a8-40ff-a498-041b7709c424,2026-09-04,POS MPS Amex,0,,in_attesa,
11d5ac82-06ab-4a3b-8893-f0ed6ad9dd13,2026-09-04,POS MPS Amex,0,281.13,differenza,2026-09-07T18:18:02.988712+00:00
9f5676bc-4ee5-4baf-aa69-d6d0a1803157,2026-09-04,POS MPS Amex,0,,in_attesa,
f1d94631-8acc-4829-9120-596bf1d46afe,2026-09-04,POS MPS Amex,0,,in_attesa,
6684be1c-3ea5-424b-a5b8-45aca73f0188,2026-09-04,POS MPS Amex,0,550.69,differenza,2026-09-07T18:18:02.988712+00:00
9d29023d-d19b-443a-9fdd-5e7f0d766c62,2026-09-05,Bonifico,0,,in_attesa,
6789b891-298f-42af-aa73-1ac2f2c8eb26,2026-09-05,Bonifico,0,,in_attesa,
8ea88ae7-0937-4bd6-8a77-5b931a5af1c9,2026-09-05,Bonifico,0,,in_attesa,
31a73fec-92aa-49a3-8ca0-4e56340a1690,2026-09-05,Bonifico,0,,in_attesa,
03eff8cf-cbbb-46fb-8f30-e8acd08c9eae,2026-09-05,Bonifico,0,,in_attesa,
e13d0d89-bb20-4e2b-b338-bb09a0fa1ab8,2026-09-05,Bonifico,0,,in_attesa,
6d13ef3e-0d02-4f90-ac99-85491dce79e8,2026-09-05,Bonifico,0,,in_attesa,
d365b620-90a3-4e34-adfe-cebbf3405899,2026-09-05,Contanti,351.05,,in_attesa,
8032a2a0-1b6a-4b17-b8fe-390dad270b33,2026-09-05,Contanti,342.8,,in_attesa,
38f6979e-460b-4fee-a6ba-f6b2d3268dab,2026-09-05,Contanti,174.6,,in_attesa,
8abf7d6a-21a8-4a1a-9a39-329a9798cafe,2026-09-05,Contanti,64.95,,in_attesa,
aa678886-3284-4fc4-8c84-6c1f8f531fe1,2026-09-05,Contanti,518.6,,in_attesa,
8cf642c7-582c-4ab6-b8cf-193e8253d9eb,2026-09-05,Contanti,474.7,,in_attesa,
30d883cd-16db-4171-9890-fe0b12a678e7,2026-09-05,Contanti,202.5,,in_attesa,
1f5a13f2-c796-440d-ba17-ace10cf3cb1e,2026-09-05,Fatture,0,,in_attesa,
dd9a5d88-b35b-4096-abe2-bdbf7ad4daa2,2026-09-05,Fatture,0,,in_attesa,
df100081-42a1-48b2-89cf-894a41df6982,2026-09-05,Fatture,0,,in_attesa,
99d1585d-8a58-44e4-a116-8a3124338577,2026-09-05,Fatture,0,,in_attesa,
d91e8da7-7284-418e-931a-36129c491c6a,2026-09-05,Fatture,0,,in_attesa,
49a3d1aa-4136-44fa-8407-7987e2ab55e7,2026-09-05,Fatture,0,,in_attesa,
b22f8766-f073-4d22-b7f5-b8ecd66edf45,2026-09-05,Fatture,0,,in_attesa,
28ae7a40-e743-495c-93c0-6a3c02c06888,2026-09-05,Pay by link,0,,in_attesa,
938707c1-de8c-4b16-a082-277171192873,2026-09-05,Pay by link,0,,in_attesa,
2e76bab5-f682-4d26-8c29-cdfae183767f,2026-09-05,Pay by link,0,,in_attesa,
482ea021-4f4b-4a8b-afe6-61d39d2a40b6,2026-09-05,Pay by link,0,,in_attesa,
d81e1734-e035-4202-a63b-57ed10e1716c,2026-09-05,Pay by link,0,,in_attesa,
a7f66972-804c-4cb7-9f77-d2eceb4b6c9e,2026-09-05,Pay by link,0,,in_attesa,
98253e69-8736-4a14-9456-51f479bfa3a2,2026-09-05,Pay by link,0,,in_attesa,
4c16b3f2-9a9d-47ab-84e6-a09d34c99023,2026-09-05,POS BCC,0,,in_attesa,
fdf9c70e-da4d-4f04-baeb-bf8d6d7836fc,2026-09-05,POS BCC,0,,in_attesa,
5ad096bf-ed6c-47fd-ac1f-248c63907dd8,2026-09-05,POS BCC,618.75,618.75,accreditato,2026-09-07T18:18:02.988712+00:00
07bd6b8f-6904-477a-a5a0-c35dcfcbb41d,2026-09-05,POS BCC,0,,in_attesa,
5b29fccc-8173-4ad9-8534-1f5921d863b9,2026-09-05,POS BCC,141.87,141.87,accreditato,2026-09-07T18:18:02.988712+00:00
b15907d9-e49d-4f62-a884-74589143ad66,2026-09-05,POS BCC,382.43,382.43,accreditato,2026-09-07T18:18:02.988712+00:00
e0bc7e55-c1dd-4274-ba4f-4bd245409c64,2026-09-05,POS BCC,259.4,259.4,accreditato,2026-09-07T18:18:02.988712+00:00
6dc85055-696b-4008-b6c7-77b26973fe62,2026-09-05,POS BCC Amex,0,,in_attesa,
dc51cf73-2b29-4e7b-a2c4-13e0ad6d81b2,2026-09-05,POS BCC Amex,0,,in_attesa,
321e437e-ea3f-4155-918d-ee0fdf618f49,2026-09-05,POS BCC Amex,0,,in_attesa,
aee99dce-4941-4dd0-bb31-2a0ba2dcc9d8,2026-09-05,POS BCC Amex,0,,in_attesa,
dad2c862-e85a-4a4e-b230-287b921cc714,2026-09-05,POS BCC Amex,0,,in_attesa,
f5e98a33-ccc2-4866-b64a-98a62465d721,2026-09-05,POS BCC Amex,0,,in_attesa,
53b1b0a5-1fdf-4676-b77c-dd4f498ab749,2026-09-05,POS BCC Amex,72,72,accreditato,2026-09-07T18:18:02.988712+00:00
890a7b9f-bb61-4778-bfff-465d51c2ae6e,2026-09-05,POS MPS,1738.16,1777.54,differenza,2026-09-07T14:12:45.984948+00:00
bd25f810-727a-4df7-8629-55dc8f387eb9,2026-09-05,POS MPS,974.1,967.3,accreditato,2026-09-07T14:12:45.984948+00:00
5cc1ab55-87aa-4a03-b29f-d168873df492,2026-09-05,POS MPS,1074.95,1065.64,accreditato,2026-09-07T14:12:45.984948+00:00
139e6aba-2ca3-49dc-859d-e0880d4aed98,2026-09-05,POS MPS,1539.91,1528.9,accreditato,2026-09-07T14:12:45.984948+00:00
63ade1be-8cb3-46ea-b4a2-569891a916c3,2026-09-05,POS MPS,1494.66,1646.94,differenza,2026-09-07T14:12:45.984948+00:00
00cdeba7-dfcb-4027-a541-734a5d3180f6,2026-09-05,POS MPS,585.31,581.44,accreditato,2026-09-07T18:18:02.988712+00:00
5fcb5f45-b398-4daa-97ea-3abdd6ad1933,2026-09-05,POS MPS,3545.18,3545.18,accreditato,2026-09-07T14:12:45.984948+00:00
830d4014-c6f2-4bde-9a46-11a16d3ac57e,2026-09-05,POS MPS Amex,0,,in_attesa,
3b3efd78-c117-480b-b548-6afe17acac3f,2026-09-05,POS MPS Amex,52.7,1777.54,accreditato,2026-09-07T14:12:45.984948+00:00
09ab51c9-ea82-4820-9f43-0620eb783a4b,2026-09-05,POS MPS Amex,0,,in_attesa,
2a48a8bd-794a-46ea-a4fe-993e6748ec3f,2026-09-05,POS MPS Amex,164,1646.94,accreditato,2026-09-07T14:12:45.984948+00:00
4731daa4-ab76-4be5-af51-47956c7ddd1c,2026-09-05,POS MPS Amex,0,,in_attesa,
068dc66c-305a-4b83-a5c0-ef1d65ad4e42,2026-09-05,POS MPS Amex,0,,in_attesa,
0c2fee95-9da2-41ac-adbc-24c322137673,2026-09-05,POS MPS Amex,0,,in_attesa,
329cca9c-ecb6-4039-967e-3166924c4dd9,2026-09-06,Bonifico,0,,in_attesa,
ef749d9a-c573-4cfc-bcc8-b04407bf72e8,2026-09-06,Bonifico,0,,in_attesa,
a7553ae6-ab37-4776-b7a8-bc4b44bf794e,2026-09-06,Bonifico,0,,in_attesa,
